Curso;Nota;Talleres profe;Talleres Monitor;Asesorías profe;Asesorías monitor
Cálculo integral;3.2;0;0;0;0
Cálculo integral;3.2;2;0;0;0
Cálculo integral;3.2;0;0;0;0
Cálculo integral;3.2;3;0;0;0
Cálculo integral;3.2;5;2;0;1
Cálculo integral;3.2;0;0;0;0
Cálculo integral;3.2;0;0;0;0
Cálculo integral;3.2;0;1;0;0
Cálculo integral;3.2;1;0;0;0
Cálculo integral;3.2;0;0;0;0
Cálculo integral;3.2;7;1;2;0
Cálculo integral;3.2;2;2;2;0
Cálculo integral;3.2;2;0;0;0
Cálculo integral;3.2;0;0;0;0
Cálculo integral;3.2;2;2;0;5
Cálculo integral;3.2;5;0;5;0
Cálculo integral;3.2;0;0;0;0
Cálculo integral;3.2;1;0;0;0
Cálculo integral;3.2;0;0;0;0
Cálculo integral;3.2;9;1;1;0
Geometría Analítica;3.2;0;0;0;0
Geometría Analítica;3.2;0;0;0;0
Geometría Analítica;3.2;0;0;0;0
Geometría Analítica;3.2;0;0;0;0
Geometría Analítica;3.2;0;0;0;0
Geometría Analítica;3.2;0;0;0;0
Geometría Analítica;3.2;0;0;0;1
Geometría Analítica;3.2;0;0;0;0
Geometría Analítica;3.2;0;0;0;0
Geometría Analítica;3.2;0;0;0;0
Geometría Analítica;3.2;0;0;0;0
Geometría Analítica;3.2;0;0;0;0
Geometría Analítica;3.2;0;0;0;0
Cálculo diferencial;3.21;0;0;0;0
Cálculo diferencial;3.21;0;0;0;0
Cálculo diferencial;3.21;0;0;0;7
Cálculo diferencial;3.21;0;0;0;1
Cálculo diferencial;3.21;0;0;0;0
Cálculo diferencial;3.21;0;2;0;1
Cálculo integral;3.21;3;0;0;0
Cálculo integral;3.21;0;1;1;0
Cálculo integral;3.21;4;0;0;0
Cálculo integral;3.21;0;0;0;0
Cálculo integral;3.21;0;1;0;0
Geometría Analítica;3.21;0;0;0;0
Geometría Analítica;3.21;0;0;0;0
Geometría Analítica;3.21;0;0;0;0
Geometría Analítica;3.21;0;0;0;0
Geometría Analítica;3.21;0;0;0;0
Geometría Analítica;3.21;0;0;0;0
Geometría Analítica;3.21;0;0;0;0
Geometría Analítica;3.21;0;0;0;0
Cálculo diferencial;3.22;1;0;0;1
Cálculo diferencial;3.22;0;0;0;0
Cálculo diferencial;3.22;0;0;2;0
Cálculo diferencial;3.22;0;0;0;1
Cálculo diferencial;3.22;0;0;0;0
Cálculo diferencial;3.22;1;0;1;0
Cálculo diferencial;3.22;1;0;0;0
Cálculo diferencial;3.22;0;0;0;0
Cálculo diferencial;3.22;0;0;0;4
Cálculo diferencial;3.22;0;0;0;0
Cálculo diferencial;3.22;0;0;0;0
Cálculo diferencial;3.22;0;0;0;0
Cálculo integral;3.22;4;1;0;0
Cálculo integral;3.22;0;0;0;0
Cálculo integral;3.22;1;1;0;0
Cálculo integral;3.22;1;3;0;0
Cálculo integral;3.22;0;0;0;0
Cálculo integral;3.22;7;0;0;0
Cálculo integral;3.22;0;0;0;0
Cálculo integral;3.22;1;1;0;0
Cálculo integral;3.22;1;0;0;0
Cálculo integral;3.22;0;0;0;0
Cálculo integral;3.22;0;0;0;0
Cálculo integral;3.22;1;0;0;0
Cálculo integral;3.22;7;6;1;1
Cálculo integral;3.22;0;0;0;0
Cálculo integral;3.22;0;0;0;0
Cálculo integral;3.22;0;0;0;0
Cálculo integral;3.22;3;0;2;0
Cálculo integral;3.22;5;0;0;0
Cálculo integral;3.22;2;0;0;0
Cálculo integral;3.22;0;0;0;1
Geometría Analítica;3.22;0;0;0;0
Geometría Analítica;3.22;0;0;0;0
Geometría Analítica;3.22;0;0;0;0
Geometría Analítica;3.22;0;1;0;3
Geometría Analítica;3.22;0;0;0;0
Cálculo diferencial;3.23;0;0;0;1
Cálculo diferencial;3.23;0;0;0;0
Cálculo diferencial;3.23;0;0;0;0
Cálculo diferencial;3.23;0;0;0;0
Cálculo integral;3.23;0;0;0;0
Cálculo integral;3.23;0;0;0;0
Cálculo integral;3.23;2;1;0;0
Cálculo integral;3.23;4;0;0;0
Cálculo integral;3.23;1;0;0;0
Cálculo integral;3.23;0;0;0;0
Cálculo integral;3.23;1;0;0;0
Geometría Analítica;3.23;0;0;0;0
Geometría Analítica;3.23;0;0;0;0
Geometría Analítica;3.23;0;0;0;0
Geometría Analítica;3.23;0;0;0;0
Geometría Analítica;3.23;0;0;0;0
Geometría Analítica;3.23;0;0;0;0
Geometría Analítica;3.23;0;0;0;0
Cálculo diferencial;3.24;1;0;0;0
Cálculo diferencial;3.24;0;0;0;0
Cálculo diferencial;3.24;0;0;0;0
Cálculo diferencial;3.24;0;0;0;0
Cálculo integral;3.24;0;0;0;0
Cálculo integral;3.24;0;0;0;0
Cálculo integral;3.24;0;0;0;0
Cálculo integral;3.24;0;0;0;0
Cálculo integral;3.24;0;0;0;0
Cálculo integral;3.24;0;0;0;0
Cálculo integral;3.24;5;1;0;4
Cálculo integral;3.24;0;0;0;0
Cálculo integral;3.24;1;0;0;0
Cálculo integral;3.24;0;0;0;0
Cálculo integral;3.24;3;0;0;0
Cálculo integral;3.24;2;0;2;0
Cálculo integral;3.24;0;0;0;0
Cálculo integral;3.24;1;1;3;0
Geometría Analítica;3.24;0;0;0;0
Geometría Analítica;3.24;0;0;0;0
Geometría Analítica;3.24;0;0;0;0
Geometría Analítica;3.24;0;0;0;0
Geometría Analítica;3.24;0;0;0;0
Geometría Analítica;3.24;0;0;0;0
Geometría Analítica;3.24;0;0;0;0
Geometría Analítica;3.24;0;0;0;0
Geometría Analítica;3.24;0;0;0;1
Cálculo diferencial;3.25;0;0;0;0
Cálculo diferencial;3.25;0;0;0;0
Cálculo diferencial;3.25;1;0;2;0
Cálculo diferencial;3.25;0;0;0;0
Cálculo diferencial;3.25;0;0;0;0
Cálculo integral;3.25;0;0;0;0
Cálculo integral;3.25;1;0;1;1
Cálculo integral;3.25;4;2;1;3
Cálculo integral;3.25;0;0;0;0
Cálculo integral;3.25;0;1;0;3
Cálculo integral;3.25;0;0;0;0
Cálculo integral;3.25;0;0;0;0
Cálculo integral;3.25;0;0;0;0
Geometría Analítica;3.25;0;0;0;0
Geometría Analítica;3.25;0;0;0;0
Geometría Analítica;3.25;0;0;0;0
Geometría Analítica;3.25;0;0;0;0
Geometría Analítica;3.25;0;0;0;0
Geometría Analítica;3.25;0;0;0;0
Geometría Analítica;3.25;0;0;0;0
Cálculo diferencial;3.26;0;0;0;0
Cálculo diferencial;3.26;0;0;0;0
Cálculo diferencial;3.26;0;0;0;0
Cálculo diferencial;3.26;0;1;0;0
Cálculo diferencial;3.26;0;0;0;0
Cálculo diferencial;3.26;0;0;0;0
Cálculo diferencial;3.26;0;0;0;0
Cálculo diferencial;3.26;1;0;0;0
Cálculo diferencial;3.26;0;0;0;0
Cálculo integral;3.26;0;0;0;0
Cálculo integral;3.26;0;0;0;0
Cálculo integral;3.26;0;0;0;0
Cálculo integral;3.26;0;0;0;0
Cálculo integral;3.26;0;0;0;0
Cálculo integral;3.26;6;0;0;1
Cálculo integral;3.26;3;1;0;0
Cálculo integral;3.26;0;0;0;0
Cálculo integral;3.26;0;0;0;0
Cálculo integral;3.26;6;5;4;1
Cálculo integral;3.26;1;0;0;0
Cálculo integral;3.26;2;1;3;1
Cálculo integral;3.26;0;0;0;0
Cálculo integral;3.26;0;0;0;0
Cálculo integral;3.26;4;2;0;0
Cálculo integral;3.26;3;1;0;1
Cálculo integral;3.26;0;6;0;0
Geometría Analítica;3.26;0;0;0;0
Geometría Analítica;3.26;0;0;0;0
Geometría Analítica;3.26;0;0;0;0
Geometría Analítica;3.26;0;0;0;0
Geometría Analítica;3.26;0;0;0;0
Geometría Analítica;3.26;0;0;0;1
Geometría Analítica;3.26;0;0;0;0
Geometría Analítica;3.26;0;0;0;0
Cálculo diferencial;3.27;0;0;0;0
Cálculo diferencial;3.27;0;0;0;0
Cálculo diferencial;3.27;0;0;0;0
Cálculo diferencial;3.27;0;0;0;0
Cálculo diferencial;3.27;0;0;0;0
Cálculo diferencial;3.27;0;0;0;0
Cálculo diferencial;3.27;0;0;0;0
Cálculo diferencial;3.27;0;0;1;0
Cálculo diferencial;3.27;3;0;0;0
Cálculo diferencial;3.27;0;0;0;0
Cálculo diferencial;3.27;2;1;0;0
Cálculo diferencial;3.27;0;0;0;0
Cálculo diferencial;3.27;0;0;0;0
Cálculo diferencial;3.27;0;0;0;0
Cálculo diferencial;3.27;1;1;2;0
Cálculo integral;3.27;3;0;0;2
Cálculo integral;3.27;1;0;0;0
Cálculo integral;3.27;0;0;0;0
Cálculo integral;3.27;1;0;0;0
Geometría Analítica;3.27;0;0;0;0
Geometría Analítica;3.27;0;0;0;0
Geometría Analítica;3.27;0;0;0;0
Geometría Analítica;3.27;0;0;0;1
Geometría Analítica;3.27;0;0;0;0
Geometría Analítica;3.27;0;0;0;0
Geometría Analítica;3.27;0;0;0;0
Geometría Analítica;3.27;0;0;0;0
Cálculo diferencial;3.28;0;0;0;0
Cálculo diferencial;3.28;0;0;0;0
Cálculo diferencial;3.28;0;0;0;0
Cálculo diferencial;3.28;0;0;0;0
Cálculo diferencial;3.28;0;0;0;0
Cálculo integral;3.28;0;0;0;0
Cálculo integral;3.28;0;0;0;0
Cálculo integral;3.28;0;0;0;0
Cálculo integral;3.28;0;0;0;0
Cálculo integral;3.28;4;3;0;3
Cálculo integral;3.28;1;0;0;0
Cálculo integral;3.28;0;0;0;0
Cálculo integral;3.28;0;0;0;0
Cálculo integral;3.28;2;0;0;0
Cálculo integral;3.28;0;0;0;0
Geometría Analítica;3.28;0;0;0;0
Geometría Analítica;3.28;0;0;0;0
Geometría Analítica;3.28;0;0;0;0
Cálculo diferencial;3.29;0;0;0;0
Cálculo diferencial;3.29;0;0;0;0
Cálculo integral;3.29;2;1;0;1
Cálculo integral;3.29;2;0;0;0
Cálculo integral;3.29;0;0;0;0
Geometría Analítica;3.29;0;0;0;0
Geometría Analítica;3.29;0;0;0;0
Geometría Analítica;3.29;0;0;0;0
Geometría Analítica;3.29;0;0;0;0
Geometría Analítica;3.29;0;0;0;0
Geometría Analítica;3.29;0;0;0;0
Geometría Analítica;3.29;0;0;0;0
Geometría Analítica;3.29;0;1;0;3
Cálculo diferencial;3.3;0;0;0;0
Cálculo diferencial;3.3;0;0;0;0
Cálculo diferencial;3.3;0;0;0;0
Cálculo diferencial;3.3;0;0;0;0
Cálculo diferencial;3.3;0;0;0;0
Cálculo diferencial;3.3;0;0;0;0
Cálculo diferencial;3.3;0;0;0;0
Cálculo diferencial;3.3;0;0;0;0
Cálculo diferencial;3.3;0;0;0;0
Cálculo diferencial;3.3;0;0;0;0
Cálculo diferencial;3.3;0;0;0;0
Cálculo diferencial;3.3;0;0;0;0
Cálculo diferencial;3.3;0;0;1;0
Cálculo diferencial;3.3;0;0;1;0
Cálculo integral;3.3;0;0;0;0
Cálculo integral;3.3;2;0;0;0
Cálculo integral;3.3;3;1;0;0
Cálculo integral;3.3;0;0;0;0
Cálculo integral;3.3;0;0;0;0
Cálculo integral;3.3;1;0;0;0
Cálculo integral;3.3;2;0;0;0
Cálculo integral;3.3;0;1;0;1
Cálculo integral;3.3;4;3;1;0
Cálculo integral;3.3;0;0;0;0
Cálculo integral;3.3;4;0;5;1
Cálculo integral;3.3;0;0;0;0
Cálculo integral;3.3;0;0;0;0
Cálculo integral;3.3;1;0;0;0
Cálculo integral;3.3;0;1;0;0
Cálculo integral;3.3;0;0;0;0
Geometría Analítica;3.3;0;0;0;0
Geometría Analítica;3.3;0;0;0;0
Geometría Analítica;3.3;0;0;0;0
Geometría Analítica;3.3;0;0;0;0
Geometría Analítica;3.3;0;0;0;0
Geometría Analítica;3.3;0;0;0;0
Geometría Analítica;3.3;0;0;0;0
Geometría Analítica;3.3;0;0;0;0
Geometría Analítica;3.3;0;0;0;0
Geometría Analítica;3.3;0;0;0;0
Geometría Analítica;3.3;0;0;0;0
Cálculo diferencial;3.31;0;0;0;0
Cálculo diferencial;3.31;0;1;1;4
Cálculo diferencial;3.31;1;0;0;0
Cálculo diferencial;3.31;1;0;0;0
Cálculo diferencial;3.31;0;0;0;0
Cálculo diferencial;3.31;0;0;0;0
Cálculo diferencial;3.31;1;1;0;0
Cálculo diferencial;3.31;0;0;0;0
Cálculo integral;3.31;5;0;0;0
Cálculo integral;3.31;0;0;0;0
Cálculo integral;3.31;0;0;1;0
Cálculo integral;3.31;0;0;0;0
Cálculo integral;3.31;0;0;0;0
Cálculo integral;3.31;0;0;0;0
Cálculo integral;3.31;3;1;0;0
Cálculo integral;3.31;0;0;0;0
Geometría Analítica;3.31;0;0;0;0
Geometría Analítica;3.31;0;0;0;0
Geometría Analítica;3.31;0;0;0;0
Geometría Analítica;3.31;0;0;0;0
Geometría Analítica;3.31;0;0;0;0
Geometría Analítica;3.31;0;0;0;0
Geometría Analítica;3.31;0;0;0;0
Cálculo diferencial;3.32;0;0;0;0
Cálculo diferencial;3.32;0;0;0;0
Cálculo diferencial;3.32;1;0;0;0
Cálculo diferencial;3.32;0;0;0;0
Cálculo diferencial;3.32;0;0;0;0
Cálculo diferencial;3.32;0;0;0;0
Cálculo diferencial;3.32;0;1;0;1
Cálculo diferencial;3.32;2;0;1;0
Cálculo diferencial;3.32;0;0;0;0
Cálculo diferencial;3.32;0;0;0;0
Cálculo integral;3.32;1;0;0;0
Cálculo integral;3.32;0;0;0;0
Cálculo integral;3.32;0;0;0;0
Cálculo integral;3.32;5;2;0;0
Cálculo integral;3.32;0;0;0;0
Cálculo integral;3.32;0;0;0;0
Cálculo integral;3.32;0;1;0;0
Cálculo integral;3.32;0;0;0;0
Cálculo integral;3.32;0;0;0;0
Cálculo integral;3.32;1;2;0;0
Cálculo integral;3.32;0;0;0;0
Cálculo integral;3.32;0;0;0;0
Cálculo integral;3.32;1;0;2;0
Cálculo integral;3.32;7;7;2;31
Cálculo integral;3.32;0;0;0;0
Cálculo integral;3.32;0;0;0;0
Geometría Analítica;3.32;0;0;0;0
Geometría Analítica;3.32;0;0;0;0
Geometría Analítica;3.32;0;0;0;0
Geometría Analítica;3.32;0;0;0;0
Geometría Analítica;3.32;0;0;0;0
Geometría Analítica;3.32;0;0;0;0
Geometría Analítica;3.32;0;0;0;0
Cálculo diferencial;3.33;0;0;0;0
Cálculo diferencial;3.33;0;0;0;0
Cálculo diferencial;3.33;0;0;0;0
Cálculo diferencial;3.33;0;0;0;0
Cálculo diferencial;3.33;1;0;0;0
Cálculo diferencial;3.33;0;1;0;0
Cálculo integral;3.33;0;0;0;1
Cálculo integral;3.33;0;0;0;0
Cálculo integral;3.33;5;0;0;0
Geometría Analítica;3.33;0;0;0;0
Geometría Analítica;3.33;0;0;0;0
Geometría Analítica;3.33;0;0;0;0
Geometría Analítica;3.33;0;0;0;0
Geometría Analítica;3.33;0;0;0;0
Geometría Analítica;3.33;0;0;0;0
Geometría Analítica;3.33;0;0;0;0
Geometría Analítica;3.33;0;0;0;0
Geometría Analítica;3.33;0;0;0;0
Cálculo diferencial;3.34;0;0;0;0
Cálculo diferencial;3.34;0;0;0;0
Cálculo diferencial;3.34;0;0;0;0
Cálculo diferencial;3.34;0;0;0;0
Cálculo diferencial;3.34;2;0;1;0
Cálculo diferencial;3.34;0;0;0;0
Cálculo diferencial;3.34;2;2;0;0
Cálculo diferencial;3.34;0;0;0;0
Cálculo integral;3.34;0;0;0;0
Cálculo integral;3.34;4;5;0;0
Cálculo integral;3.34;0;0;0;0
Cálculo integral;3.34;0;0;0;1
Cálculo integral;3.34;8;1;0;0
Cálculo integral;3.34;5;2;0;0
Cálculo integral;3.34;0;0;0;0
Cálculo integral;3.34;5;0;0;0
Cálculo integral;3.34;3;0;0;1
Cálculo integral;3.34;1;3;0;0
Cálculo integral;3.34;0;0;0;0
Cálculo integral;3.34;6;2;0;1
Cálculo integral;3.34;3;0;0;0
Cálculo integral;3.34;0;2;0;0
Cálculo integral;3.34;1;2;0;0
Cálculo integral;3.34;4;0;0;0
Cálculo integral;3.34;1;1;1;0
Geometría Analítica;3.34;0;0;0;0
Geometría Analítica;3.34;0;0;0;0
Geometría Analítica;3.34;0;0;0;0
Geometría Analítica;3.34;0;0;0;0
Geometría Analítica;3.34;0;0;0;0
Geometría Analítica;3.34;0;0;0;0
Geometría Analítica;3.34;0;0;0;0
Cálculo diferencial;3.35;0;4;0;1
Cálculo diferencial;3.35;2;1;0;2
Cálculo diferencial;3.35;0;0;0;0
Cálculo diferencial;3.35;0;0;0;0
Cálculo diferencial;3.35;0;0;0;0
Cálculo diferencial;3.35;0;0;0;0
Cálculo diferencial;3.35;0;0;0;0
Cálculo diferencial;3.35;0;0;0;0
Cálculo diferencial;3.35;1;0;0;0
Cálculo diferencial;3.35;0;0;0;0
Cálculo diferencial;3.35;0;0;0;0
Cálculo diferencial;3.35;0;0;0;0
Cálculo diferencial;3.35;0;0;0;2
Cálculo diferencial;3.35;0;0;0;0
Cálculo diferencial;3.35;0;0;0;0
Cálculo integral;3.35;1;3;0;3
Cálculo integral;3.35;0;0;0;0
Cálculo integral;3.35;1;0;0;1
Cálculo integral;3.35;0;0;0;0
Cálculo integral;3.35;0;0;0;0
Cálculo integral;3.35;0;0;0;0
Cálculo integral;3.35;0;0;0;0
Cálculo integral;3.35;4;0;1;0
Cálculo integral;3.35;0;0;0;0
Cálculo integral;3.35;2;0;0;0
Geometría Analítica;3.35;0;0;0;0
Geometría Analítica;3.35;0;0;0;0
Geometría Analítica;3.35;0;0;0;0
Geometría Analítica;3.35;0;0;0;0
Geometría Analítica;3.35;0;0;0;0
Geometría Analítica;3.35;0;0;0;0
Geometría Analítica;3.35;0;0;0;0
Geometría Analítica;3.35;0;0;0;0
Geometría Analítica;3.35;0;0;0;1
Cálculo diferencial;3.36;0;0;0;0
Cálculo diferencial;3.36;2;0;1;3
Cálculo diferencial;3.36;0;1;0;0
Cálculo diferencial;3.36;0;0;0;1
Cálculo integral;3.36;0;0;0;0
Cálculo integral;3.36;0;0;0;0
Cálculo integral;3.36;4;2;0;0
Cálculo integral;3.36;1;0;0;0
Cálculo integral;3.36;0;0;0;0
Cálculo integral;3.36;0;0;0;0
Cálculo integral;3.36;0;0;0;0
Cálculo integral;3.36;0;0;0;0
Cálculo integral;3.36;0;0;0;0
Cálculo integral;3.36;0;0;0;0
Cálculo integral;3.36;4;0;0;0
Cálculo integral;3.36;9;0;0;0
Cálculo integral;3.36;0;0;0;0
Cálculo integral;3.36;1;0;1;0
Cálculo integral;3.36;0;0;0;0
Cálculo integral;3.36;0;0;0;0
Cálculo integral;3.36;1;0;0;0
Cálculo integral;3.36;0;0;0;0
Cálculo integral;3.36;2;1;0;1
Cálculo integral;3.36;0;2;0;0
Cálculo integral;3.36;3;0;0;0
Geometría Analítica;3.36;0;0;0;0
Geometría Analítica;3.36;0;0;0;0
Geometría Analítica;3.36;0;0;0;1
Geometría Analítica;3.36;0;0;0;0
Geometría Analítica;3.36;0;1;0;0
Geometría Analítica;3.36;0;0;0;0
Geometría Analítica;3.36;0;0;0;0
Geometría Analítica;3.36;0;0;0;0
Geometría Analítica;3.36;0;0;0;0
Cálculo diferencial;3.37;0;0;0;0
Cálculo diferencial;3.37;5;0;0;2
Cálculo diferencial;3.37;0;0;0;0
Cálculo diferencial;3.37;0;0;0;0
Cálculo diferencial;3.37;0;0;0;0
Cálculo diferencial;3.37;0;0;0;0
Cálculo diferencial;3.37;0;0;0;0
Cálculo diferencial;3.37;1;1;0;0
Cálculo diferencial;3.37;0;0;0;0
Cálculo diferencial;3.37;0;1;0;0
Cálculo diferencial;3.37;0;0;0;0
Cálculo diferencial;3.37;0;0;0;0
Cálculo diferencial;3.37;0;0;0;0
Cálculo diferencial;3.37;0;0;0;0
Cálculo diferencial;3.37;0;0;0;0
Cálculo diferencial;3.37;0;0;0;0
Cálculo integral;3.37;0;0;0;0
Cálculo integral;3.37;1;1;0;0
Cálculo integral;3.37;0;0;0;0
Cálculo integral;3.37;2;0;0;0
Cálculo integral;3.37;1;0;0;0
Cálculo integral;3.37;2;0;0;0
Cálculo integral;3.37;0;0;0;0
Geometría Analítica;3.37;0;0;0;0
Geometría Analítica;3.37;0;0;0;0
Geometría Analítica;3.37;0;0;0;0
Geometría Analítica;3.37;0;0;0;0
Cálculo diferencial;3.38;0;0;0;0
Cálculo diferencial;3.38;0;0;0;0
Cálculo diferencial;3.38;0;0;0;0
Cálculo diferencial;3.38;0;1;0;1
Cálculo diferencial;3.38;0;1;0;0
Cálculo diferencial;3.38;0;0;0;0
Cálculo integral;3.38;3;1;1;4
Cálculo integral;3.38;3;2;0;0
Cálculo integral;3.38;4;0;0;0
Cálculo integral;3.38;0;0;0;0
Cálculo integral;3.38;0;0;0;0
Cálculo integral;3.38;2;0;0;0
Cálculo integral;3.38;4;5;0;0
Cálculo integral;3.38;0;0;0;0
Geometría Analítica;3.38;0;0;0;0
Geometría Analítica;3.38;0;0;0;0
Geometría Analítica;3.38;0;0;0;0
Geometría Analítica;3.38;0;0;0;0
Geometría Analítica;3.38;0;0;0;0
Geometría Analítica;3.38;0;0;0;0
Geometría Analítica;3.38;0;0;0;0
Geometría Analítica;3.38;0;0;0;0
Cálculo diferencial;3.39;1;0;0;0
Cálculo integral;3.39;0;0;0;0
Geometría Analítica;3.39;0;0;0;0
Geometría Analítica;3.39;0;0;0;0
Geometría Analítica;3.39;0;0;0;0
Geometría Analítica;3.39;0;0;0;0
Cálculo diferencial;3.4;0;0;0;0
Cálculo diferencial;3.4;0;0;0;0
Cálculo diferencial;3.4;0;0;0;0
Cálculo diferencial;3.4;0;0;0;0
Cálculo diferencial;3.4;0;0;0;0
Cálculo diferencial;3.4;0;0;0;0
Cálculo diferencial;3.4;0;0;0;0
Cálculo diferencial;3.4;0;1;0;0
Cálculo diferencial;3.4;4;0;2;0
Cálculo diferencial;3.4;0;0;0;0
Cálculo diferencial;3.4;0;0;0;0
Cálculo diferencial;3.4;6;1;0;0
Cálculo diferencial;3.4;0;0;1;1
Cálculo diferencial;3.4;0;0;0;0
Cálculo diferencial;3.4;0;0;0;0
Cálculo diferencial;3.4;0;0;0;0
Cálculo integral;3.4;0;0;0;0
Cálculo integral;3.4;0;0;0;0
Cálculo integral;3.4;0;0;0;0
Cálculo integral;3.4;1;1;0;0
Cálculo integral;3.4;2;0;0;0
Cálculo integral;3.4;0;0;0;0
Cálculo integral;3.4;8;2;1;0
Cálculo integral;3.4;2;1;2;0
Cálculo integral;3.4;3;0;0;1
Cálculo integral;3.4;0;0;0;0
Cálculo integral;3.4;3;0;0;0
Cálculo integral;3.4;1;0;0;0
Cálculo integral;3.4;0;0;0;0
Cálculo integral;3.4;0;0;0;0
Cálculo integral;3.4;0;0;0;0
Cálculo integral;3.4;1;0;0;0
Cálculo integral;3.4;4;0;0;3
Geometría Analítica;3.4;0;0;0;0
Geometría Analítica;3.4;0;0;0;0
Geometría Analítica;3.4;0;0;0;0
Geometría Analítica;3.4;0;0;0;0
Geometría Analítica;3.4;0;0;0;0
Geometría Analítica;3.4;0;0;0;0
Geometría Analítica;3.4;0;0;0;0
Geometría Analítica;3.4;0;0;0;0
Geometría Analítica;3.4;0;0;0;0
Cálculo diferencial;3.41;0;0;0;0
Cálculo diferencial;3.41;0;0;0;0
Cálculo diferencial;3.41;0;0;0;0
Cálculo diferencial;3.41;0;0;0;0
Cálculo diferencial;3.41;0;0;0;1
Cálculo diferencial;3.41;1;0;0;0
Cálculo diferencial;3.41;0;0;0;1
Cálculo diferencial;3.41;0;0;0;0
Cálculo integral;3.41;3;0;0;0
Cálculo integral;3.41;2;0;0;0
Cálculo integral;3.41;4;2;0;1
Cálculo integral;3.41;1;0;0;0
Cálculo integral;3.41;3;1;0;0
Geometría Analítica;3.41;0;0;0;0
Geometría Analítica;3.41;0;0;0;0
Geometría Analítica;3.41;0;0;0;0
Geometría Analítica;3.41;0;0;0;0
Geometría Analítica;3.41;0;0;0;0
Geometría Analítica;3.41;0;0;0;0
Geometría Analítica;3.41;0;0;0;0
Geometría Analítica;3.41;0;0;0;0
Cálculo diferencial;3.42;0;1;0;0
Cálculo diferencial;3.42;0;0;0;0
Cálculo diferencial;3.42;0;0;0;1
Cálculo diferencial;3.42;0;0;0;2
Cálculo diferencial;3.42;2;0;1;0
Cálculo diferencial;3.42;0;0;0;0
Cálculo diferencial;3.42;0;0;0;0
Cálculo diferencial;3.42;0;0;1;0
Cálculo diferencial;3.42;0;0;0;0
Cálculo diferencial;3.42;0;1;0;0
Cálculo diferencial;3.42;0;0;0;0
Cálculo diferencial;3.42;0;0;2;1
Cálculo integral;3.42;2;0;0;0
Cálculo integral;3.42;2;2;0;1
Cálculo integral;3.42;5;3;0;1
Cálculo integral;3.42;5;0;0;0
Cálculo integral;3.42;2;4;0;0
Cálculo integral;3.42;2;0;0;0
Cálculo integral;3.42;0;0;0;0
Cálculo integral;3.42;0;0;0;0
Cálculo integral;3.42;1;1;0;0
Cálculo integral;3.42;0;0;0;0
Cálculo integral;3.42;0;0;0;0
Cálculo integral;3.42;0;0;0;0
Cálculo integral;3.42;3;0;0;0
Geometría Analítica;3.42;0;0;0;0
Geometría Analítica;3.42;0;0;0;0
Geometría Analítica;3.42;0;0;0;0
Geometría Analítica;3.42;0;0;0;0
Geometría Analítica;3.42;0;1;0;0
Cálculo diferencial;3.43;0;0;0;0
Cálculo diferencial;3.43;0;0;0;0
Cálculo diferencial;3.43;1;0;0;0
Cálculo diferencial;3.43;0;0;0;0
Cálculo diferencial;3.43;2;2;0;0
Cálculo integral;3.43;8;3;4;3
Cálculo integral;3.43;0;0;0;0
Cálculo integral;3.43;2;1;0;0
Geometría Analítica;3.43;0;0;0;0
Geometría Analítica;3.43;0;0;0;0
Geometría Analítica;3.43;0;0;0;0
Geometría Analítica;3.43;0;0;0;0
Geometría Analítica;3.43;0;0;0;1
Geometría Analítica;3.43;0;0;0;0
Geometría Analítica;3.43;0;0;0;0
Geometría Analítica;3.43;0;2;0;3
Geometría Analítica;3.43;0;0;0;0
Cálculo diferencial;3.44;0;0;0;0
Cálculo diferencial;3.44;1;1;0;0
Cálculo diferencial;3.44;0;0;1;0
Cálculo integral;3.44;0;0;0;0
Cálculo integral;3.44;0;0;0;0
Cálculo integral;3.44;0;0;0;0
Cálculo integral;3.44;0;0;0;0
Cálculo integral;3.44;1;0;0;0
Cálculo integral;3.44;2;1;1;0
Cálculo integral;3.44;3;0;0;0
Cálculo integral;3.44;0;2;0;0
Cálculo integral;3.44;6;3;0;1
Cálculo integral;3.44;0;1;1;0
Cálculo integral;3.44;1;2;1;0
Cálculo integral;3.44;0;0;0;0
Cálculo integral;3.44;0;0;0;0
Cálculo integral;3.44;0;0;2;0
Geometría Analítica;3.44;0;0;0;0
Geometría Analítica;3.44;0;0;0;0
Geometría Analítica;3.44;0;0;0;0
Geometría Analítica;3.44;0;0;0;0
Geometría Analítica;3.44;0;0;0;0
Geometría Analítica;3.44;0;0;0;0
Cálculo diferencial;3.45;1;2;0;0
Cálculo diferencial;3.45;0;0;0;0
Cálculo diferencial;3.45;0;0;0;0
Cálculo diferencial;3.45;0;0;1;0
Cálculo diferencial;3.45;0;0;0;0
Cálculo diferencial;3.45;1;0;1;0
Cálculo diferencial;3.45;0;0;0;0
Cálculo diferencial;3.45;1;0;1;0
Cálculo diferencial;3.45;0;0;1;0
Cálculo diferencial;3.45;0;0;0;0
Cálculo diferencial;3.45;0;0;0;0
Cálculo integral;3.45;3;1;0;0
Cálculo integral;3.45;3;0;0;0
Cálculo integral;3.45;1;2;0;3
Cálculo integral;3.45;1;0;0;0
Cálculo integral;3.45;1;0;0;0
Cálculo integral;3.45;3;0;0;0
Cálculo integral;3.45;8;2;3;0
Geometría Analítica;3.45;0;0;0;0
